,chern_simons,cusp_volume,hyperbolic_adjoint_torsion_degree,hyperbolic_torsion_degree,injectivity_radius,longitudinal_translation,meridinal_translation_imag,meridinal_translation_real,short_geodesic_imag_part,short_geodesic_real_part,Symmetry_0,Symmetry_D3,Symmetry_D4,Symmetry_D6,Symmetry_D8,Symmetry_Z/2 + Z/2,volume,signature
74754,0.2260289788246154,16.09901105398285,0,14,0.5285865068435669,23.27680206298828,0.6916332840919495,1.2731013298034668,3.0227184295654297,1.0571730136871338,0.0,0.0,0.0,0.0,0.0,0.0,15.4495849609375,6
60736,0.2007775455713272,11.36720939086399,0,6,0.6019130945205688,8.925044059753418,1.2736306190490725,-0.1037008315324783,-3.0879180431365967,1.550413727760315,0.0,0.0,0.0,0.0,0.0,0.0,10.687174797058104,0
56662,0.0,14.501899025021658,0,10,0.6648446917533875,10.14235782623291,1.429835081100464,0.0,-2.6205310821533203,1.4632917642593384,0.0,0.0,0.0,0.0,0.0,0.0,10.985907554626465,0
61534,0.0,11.031303399347394,0,6,0.5827513933181763,8.949625968933105,1.2325993776321411,0.0,-2.8520021438598637,1.5090746879577637,0.0,0.0,1.0,0.0,0.0,0.0,8.935856819152832,0
128075,0.0885226055979728,12.985747908130064,0,10,0.4663904309272766,11.938939094543455,1.0876802206039429,-0.6767306327819824,-3.094975471496582,0.9327808618545532,0.0,0.0,0.0,0.0,0.0,0.0,13.349651336669922,-2
129399,-0.191263347864151,10.002988206985378,9,6,0.5735912919044495,7.108428001403809,1.4072011709213257,0.1045056581497192,-2.792837619781494,1.147182583808899,0.0,0.0,0.0,0.0,0.0,0.0,8.901516914367676,0
130543,-0.2178845405578613,10.426138883926,0,10,0.5005537271499634,13.644831657409668,0.7641090154647827,1.2896549701690674,-2.274246454238892,1.0011074542999268,0.0,0.0,0.0,0.0,0.0,0.0,10.955171585083008,4
210185,0.1617335230112075,7.601764235502856,15,10,0.5457605719566345,20.399738311767575,0.3726402819156647,-1.5580161809921265,-2.929138660430908,1.091521143913269,0.0,0.0,0.0,0.0,0.0,1.0,6.770816802978516,-6
114049,0.1033600121736526,7.564965303816393,9,6,0.4672183096408844,4.008011817932129,1.8874608278274536,-0.5896783471107483,2.595935583114624,0.9344366192817688,0.0,0.0,0.0,0.0,0.0,0.0,5.21256685256958,0
134692,-0.0306391827762126,9.056948826207927,9,6,0.4296451508998871,5.807235240936279,1.559597373008728,1.109591722488403,3.1134297847747803,0.8592903017997742,0.0,0.0,0.0,0.0,0.0,0.0,6.909110069274902,0
133697,0.0325851216912269,9.67512113640896,0,14,0.4671217799186706,8.542367935180664,1.1326041221618652,0.9084144234657288,3.0273399353027344,0.9342435598373412,0.0,0.0,0.0,0.0,0.0,0.0,9.487160682678224,2
199681,0.0971416682004928,9.168685451311092,0,6,0.2598442435264587,11.217150688171388,0.817380964756012,-1.021214246749878,-2.253063678741455,0.5196884870529175,0.0,0.0,0.0,0.0,0.0,1.0,8.192347526550293,-2
152639,0.2024925053119659,5.765756540278858,9,6,0.3061851859092712,9.75364875793457,0.5911384224891663,1.1395527124404907,-3.1080873012542725,0.6123703718185425,0.0,0.0,0.0,0.0,0.0,1.0,4.400832653045654,2
210101,-0.1513816714286804,14.355238328758333,15,10,0.654801607131958,13.42226791381836,1.0695091485977173,-1.053095817565918,2.9498538970947266,1.309603214263916,0.0,0.0,0.0,0.0,0.0,0.0,10.579021453857422,-2
74218,-0.0853707492351532,18.28477961505746,0,10,0.6016014218330383,14.743765830993652,1.2401702404022217,0.3049211502075195,-2.300520658493042,1.3141385316848757,0.0,0.0,0.0,0.0,0.0,0.0,18.70581817626953,0
5046,-0.1012386977672576,10.706434672060595,9,6,0.2295407652854919,10.648157119750977,1.005473017692566,-0.9529362916946412,-2.546097040176392,0.4590815305709839,0.0,0.0,0.0,0.0,0.0,1.0,9.546642303466797,-2
15819,0.0690512508153915,14.7964152996542,0,10,0.5993954539299011,12.249650955200195,1.2079050540924072,0.3982825875282287,-1.620947003364563,1.2294986248016355,1.0,0.0,0.0,0.0,0.0,0.0,16.102294921875,2
102764,-0.1205558702349662,7.910906101760702,9,6,0.4180335998535156,13.217998504638672,0.5984950065612793,1.065866231918335,-2.84588360786438,0.8360671997070312,0.0,0.0,0.0,0.0,0.0,1.0,6.44353723526001,4
171156,0.2003436684608459,10.858254259021294,15,10,0.2895486652851105,12.185023307800291,0.8911147713661194,1.2501540184020996,1.3859678506851196,0.579097330570221,0.0,0.0,0.0,0.0,0.0,0.0,10.558119773864746,2
123934,0.0531742610037326,14.786367298327493,0,10,0.5972023606300354,10.981295585632324,1.346504807472229,0.6833198070526123,1.7829164266586304,1.1944047212600708,1.0,0.0,0.0,0.0,0.0,0.0,14.217714309692385,2
99747,-0.0191122833639383,13.138744567410184,0,10,0.6055813431739807,10.42463207244873,1.2603557109832764,0.4893167018890381,-2.243990898132324,1.2111626863479614,0.0,0.0,0.0,0.0,0.0,1.0,12.34342098236084,2
12629,-0.142339214682579,18.591953848204867,0,0,0.6516997814178467,13.75909423828125,1.3512483835220337,0.3571085333824157,-2.451622486114502,1.5482069253921509,1.0,0.0,0.0,0.0,0.0,0.0,19.917285919189453,2
42731,-0.1217496395111084,12.70812718410707,15,10,0.4700679779052734,9.775985717773438,1.2999330759048462,0.1567411422729492,-2.956364870071411,0.9401359558105468,0.0,0.0,0.0,0.0,0.0,0.0,10.833728790283203,0
180605,0.0011347118997946,19.07233319988052,0,0,0.6418269276618958,14.146986961364746,1.34815514087677,-0.2632606923580169,-3.032794952392578,1.383673071861267,1.0,0.0,0.0,0.0,0.0,0.0,21.97362518310547,0
137064,-0.0886230617761612,14.388311374924456,15,10,0.569993257522583,17.872140884399414,0.8050692677497864,-1.035561203956604,-2.504453182220459,1.139986515045166,0.0,0.0,0.0,0.0,0.0,1.0,12.50209903717041,-4
208781,-0.2435669600963592,10.300735094240736,0,14,0.3041810393333435,16.563575744628906,0.6218907833099365,1.2674946784973145,2.431170463562012,0.608362078666687,0.0,0.0,0.0,0.0,0.0,0.0,10.14146900177002,4
105688,0.1791874915361404,9.199593452809154,0,6,0.1855008155107498,7.86531925201416,1.1696401834487915,0.6428621411323547,1.930252313613892,0.3710016310214996,0.0,0.0,0.0,0.0,0.0,1.0,8.422266960144043,0
224788,-0.0099438978359103,14.554109952257932,0,10,0.5873016119003296,12.659507751464844,1.149658441543579,0.4733765125274658,2.196176290512085,1.3689007759094238,0.0,0.0,0.0,0.0,0.0,1.0,12.88874053955078,2
177476,-0.1898333579301834,17.854459045233853,0,10,0.659751296043396,12.079692840576172,1.478055715560913,0.1995427459478378,-2.5355796813964844,1.319502592086792,1.0,0.0,0.0,0.0,0.0,0.0,18.239315032958984,0
5708,-0.1973913460969925,11.346782039116306,0,6,0.4769808650016784,9.780866622924805,1.1600998640060425,-0.4540059268474579,2.840700626373291,0.9539617300033568,0.0,0.0,0.0,0.0,0.0,1.0,9.885499000549316,-2
198756,-0.0536401718854904,15.316464346860812,0,10,0.6001285314559937,12.595439910888672,1.2160325050354004,0.3786186277866363,2.554596185684204,1.4193960428237915,0.0,0.0,0.0,0.0,0.0,0.0,16.38335609436035,2
176924,-0.2397790402173996,14.060174918899977,0,14,0.2736753821372986,19.14737701416016,0.7343133687973022,-1.3567458391189575,-2.299354791641236,0.5473507642745972,1.0,0.0,0.0,0.0,0.0,0.0,11.797773361206056,-4
183794,0.2256269603967666,20.17602761038597,0,14,0.6460081934928894,23.770483016967773,0.8487849235534668,-1.099584937095642,-2.923532724380493,1.2920163869857788,1.0,0.0,0.0,0.0,0.0,0.0,22.99288558959961,-6
111259,0.1262093186378479,6.451385963292978,9,6,0.1039037778973579,12.322383880615234,0.5235501527786255,-1.438230276107788,-1.8007506132125854,0.2078075557947158,0.0,0.0,0.0,0.0,0.0,1.0,5.817129611968994,-2
191687,-0.2125317752361297,13.993566296912263,15,10,0.6164954900741577,12.53102207183838,1.1167138814926147,0.6898168325424194,-2.8703439235687256,1.390835165977478,1.0,0.0,0.0,0.0,0.0,0.0,13.099900245666504,2
125716,-0.1369424015283584,5.672265904963524,21,14,0.140664130449295,18.92853355407715,0.299667477607727,-1.452243089675903,2.003135204315185,0.2813282608985901,0.0,0.0,0.0,0.0,0.0,0.0,5.860539436340332,-6
236013,0.2180032283067703,6.305439751631013,15,10,0.3710027635097503,15.119484901428224,0.4170406460762024,1.4332928657531738,-2.957801103591919,0.7420055270195007,0.0,0.0,0.0,0.0,0.0,0.0,5.904085636138916,4
129261,0.1764153391122818,10.60879310051996,15,10,0.4159359931945801,10.467601776123049,1.0134884119033811,-0.7753018736839294,-1.6227473020553589,0.8318719863891602,0.0,0.0,0.0,0.0,0.0,0.0,11.744562149047852,-2
16650,-0.1735818535089492,11.647339229581576,0,6,0.6246227622032166,8.744279861450195,1.3319952487945557,-0.0148379653692245,-2.40372371673584,1.2852327823638916,0.0,0.0,0.0,0.0,0.0,1.0,10.561017036437988,0
196741,0.1479735821485519,12.50090175376397,9,6,0.597264289855957,9.55335521697998,1.3085352182388306,0.1826788783073425,-2.966665029525757,1.194528579711914,0.0,0.0,0.0,0.0,0.0,0.0,12.012201309204102,0
166021,0.1434796005487442,19.351723642416346,0,14,0.6331360936164856,20.10890769958496,0.9623458385467528,-0.950459897518158,2.4966180324554443,1.3363771438598633,1.0,0.0,0.0,0.0,0.0,0.0,19.90408134460449,-4
38295,0.1738377958536148,11.8223068142579,0,10,0.3821183145046234,11.332271575927734,1.0432424545288086,-0.7018653154373169,3.074802160263061,0.7642366290092468,0.0,0.0,0.0,0.0,0.0,1.0,10.595840454101562,-2
216615,-0.1754270493984222,18.48440468787749,0,10,0.5438515543937683,14.452094078063965,1.2790122032165527,0.7866316437721252,-3.1238913536071777,1.0877031087875366,1.0,0.0,0.0,0.0,0.0,0.0,16.006778717041016,2
178963,-0.0490202493965625,18.417792825860037,0,10,0.4629841446876526,21.67165946960449,0.8498561382293701,-1.020887851715088,2.863889217376709,0.9259682893753052,0.0,0.0,0.0,0.0,0.0,0.0,16.760009765625,-6
208303,-0.0607359260320663,11.681998786748691,0,10,0.6521164178848267,12.301087379455566,0.9496720433235168,1.0268226861953735,-2.608626365661621,1.363304615020752,0.0,0.0,0.0,0.0,0.0,1.0,10.467246055603027,2
188150,0.2474149167537689,11.45931080030914,0,6,0.4299558699131012,9.19404411315918,1.2463841438293457,0.1422053575515747,2.7243947982788086,0.8599117398262024,0.0,0.0,0.0,0.0,0.0,1.0,10.032546997070312,0
125044,0.0262130219489336,16.344658706748305,0,10,0.6292313933372498,12.432125091552734,1.314711570739746,0.374414324760437,2.98794174194336,1.2584627866744995,1.0,0.0,0.0,0.0,0.0,0.0,15.875374794006348,2
123613,-0.054309319704771,18.03264424264933,0,10,0.4074636697769165,14.386988639831545,1.2533994913101196,0.1169394180178642,-3.06026291847229,0.814927339553833,0.0,0.0,0.0,0.0,0.0,0.0,18.30205345153809,0
3584,-0.2180032283067703,6.305439751631013,15,10,0.3710027635097503,15.119484901428224,0.4170406460762024,-1.4332928657531738,2.957801103591919,0.7420055270195007,0.0,0.0,0.0,0.0,0.0,0.0,5.904085636138916,-4
192763,-0.245505690574646,15.203626699792949,0,14,0.7002649903297424,16.71929931640625,0.9093459248542786,1.2152801752090454,-0.7389342188835144,1.4210007190704346,1.0,0.0,0.0,0.0,0.0,0.0,14.150489807128906,4
196319,0.2304105758666992,8.14443890687528,15,10,0.4590058624744415,8.294076919555664,0.9819584488868712,1.2422645092010498,-2.4300127029418945,0.9180117249488832,0.0,0.0,0.0,0.0,0.0,0.0,6.904256343841553,2
162457,0.2405731827020645,21.61093268100421,0,18,0.5557667016983032,21.791711807250977,0.9917042255401612,-0.98161119222641,-3.0080313682556152,1.1115334033966064,1.0,0.0,0.0,0.0,0.0,0.0,23.244029998779297,-4
14535,0.0910074561834335,17.903440280555515,0,10,0.1385428607463836,13.7484130859375,1.302218675613403,0.4115581810474396,-1.9355792999267576,0.2770857214927673,1.0,0.0,0.0,0.0,0.0,0.0,18.3911075592041,2
128278,0.1906431913375854,13.342045699271011,0,10,0.4364166855812073,17.33719253540039,0.7695620656013489,1.0375492572784424,-2.916246175765991,0.8728333711624146,0.0,0.0,0.0,0.0,0.0,1.0,11.875779151916504,4
199741,0.24222232401371,3.999853798066084,0,2,0.0443192832171916,3.987662076950073,1.0030573606491089,-0.9275527596473694,-1.4728084802627563,0.0886385664343833,0.0,0.0,0.0,0.0,0.0,1.0,3.526196002960205,0
187106,0.0708979964256286,10.88337609994744,15,10,0.5959588885307312,9.889451026916504,1.1005035638809204,-0.9850195646286012,-2.2905876636505127,1.1919177770614624,1.0,0.0,0.0,0.0,0.0,0.0,10.834307670593262,-2
243275,0.0184247158467769,12.439118134686453,9,6,0.6121066212654114,14.581406593322754,0.8530808091163635,0.9837331175804138,-2.2526755332946777,1.458022952079773,0.0,0.0,0.0,0.0,0.0,1.0,9.93064785003662,4
104404,0.0849776938557624,11.030197615728866,9,6,0.3955454528331756,7.973258972167969,1.3833988904953003,0.486432671546936,-2.993792057037353,0.7910909056663513,0.0,0.0,0.0,0.0,0.0,0.0,9.465022087097168,2
30846,-0.0732102245092392,14.135400703735286,21,14,0.3973592221736908,10.913381576538086,1.2952356338500977,0.3448072671890259,1.4794327020645142,0.7947184443473816,1.0,0.0,0.0,0.0,0.0,0.0,16.103700637817383,0
28943,0.0916333124041557,17.757286404804518,0,14,0.6403428912162781,14.17798900604248,1.2524545192718506,0.5552580952644348,-3.049134492874145,1.447232961654663,1.0,0.0,0.0,0.0,0.0,0.0,24.219078063964844,2
54890,-0.0109557285904884,11.218939845354782,0,10,0.4475577175617218,12.578503608703612,0.8919137120246887,-0.9706235527992249,-2.970258474349976,0.8951154351234436,0.0,0.0,0.0,0.0,0.0,0.0,10.620726585388184,-2
218767,0.1940442323684692,11.416034856742726,0,10,0.2714036107063293,15.525562286376951,0.7353057265281677,1.021586775779724,2.755899667739868,0.5428072214126587,0.0,0.0,0.0,0.0,0.0,1.0,10.937689781188965,4
241302,-0.0193093437701463,10.013094564532366,9,6,0.4531706273555755,9.484823226928713,1.0556964874267578,0.7169134020805359,2.82643461227417,0.9063412547111512,0.0,0.0,0.0,0.0,0.0,1.0,8.286316871643066,2
221865,-0.1105406358838081,17.14714014722631,0,10,0.4414630532264709,13.105026245117188,1.3084399700164795,0.1727486848831176,2.941331386566162,0.8829261064529419,0.0,0.0,0.0,0.0,0.0,0.0,15.649548530578612,2
234420,-0.0659991726279258,7.403215182138581,21,14,0.269638180732727,11.884915351867676,0.6229085326194763,-1.1648461818695068,1.44221293926239,0.5392763614654541,0.0,0.0,0.0,0.0,0.0,0.0,8.27514362335205,-4
28685,-0.1816730946302414,10.70621535092306,9,6,0.2431175410747528,11.096264839172363,0.9648485779762268,-0.7876983284950256,-2.631150960922241,0.4862350821495056,0.0,0.0,0.0,0.0,0.0,1.0,10.639843940734863,-2
23682,0.1887211501598358,22.02535556316184,0,18,0.5148182511329651,24.57131004333496,0.8963850736618042,-1.214969038963318,-3.101840019226074,1.0296365022659302,1.0,0.0,0.0,0.0,0.0,0.0,21.7113037109375,-6
86720,0.0349370613694191,14.329083691942287,15,10,0.3266065120697021,12.919479370117188,1.1091068983078003,-0.9224188923835754,-2.789911985397339,0.6532130241394043,0.0,0.0,0.0,0.0,0.0,1.0,12.603385925292969,-2
19033,-0.1909898519515991,6.877823336584413,15,10,0.2928755283355713,16.371553421020508,0.4201081693172455,-1.801454782485962,1.6794447898864746,0.5857510566711426,0.0,0.0,0.0,0.0,0.0,0.0,5.638772964477539,-4
197967,0.0721706748008728,6.554439405890548,3,2,0.1326685547828674,4.294579982757568,1.5262119770050049,0.162565991282463,2.0146560668945312,0.2653371095657348,0.0,0.0,0.0,0.0,0.0,1.0,5.732104778289795,0
96829,-0.0189543385058641,14.74295926898617,0,10,0.6492900252342224,13.139239311218262,1.1220557689666748,-0.8234075307846069,2.193856000900269,1.5402804613113403,0.0,0.0,0.0,0.0,0.0,0.0,17.118465423583984,-2
196762,-0.1428133696317672,12.266501320556015,15,10,0.2684761881828308,20.66761779785156,0.5935130715370178,-1.181013107299805,-2.613150119781494,0.5369523763656616,0.0,0.0,0.0,0.0,0.0,0.0,11.45319366455078,-6
103572,0.1131888031959533,16.39609655924346,0,10,0.4042664468288421,13.105521202087402,1.2510831356048584,0.4187882840633392,3.0600712299346924,0.8085328936576843,0.0,0.0,0.0,0.0,0.0,0.0,14.685443878173828,2
206557,0.0543906688690185,10.775169310167712,21,14,0.4989273250102997,16.36766815185547,0.6583203673362732,-1.227339744567871,-1.386040449142456,0.9978546500205994,0.0,0.0,0.0,0.0,0.0,0.0,11.4426851272583,-4
76162,-0.0712145864963531,15.023010074728743,0,10,0.2967095077037811,11.333849906921388,1.3254992961883545,0.5013992190361023,2.440051794052124,0.5934190154075623,1.0,0.0,0.0,0.0,0.0,0.0,15.908876419067385,0
75278,-0.0937491431832313,13.796488127497014,0,14,0.6606180667877197,20.82716178894043,0.6624276638031006,-1.3046835660934448,-2.589034080505371,1.3212361335754397,1.0,0.0,0.0,0.0,0.0,0.0,15.259596824645996,-6
187537,-0.0306765511631965,12.03895186209138,9,6,0.3603636920452118,9.668512344360352,1.245171070098877,-0.1556104272603988,3.024908304214477,0.7207273840904236,0.0,0.0,0.0,0.0,0.0,1.0,12.391077995300291,-2
95065,-0.0828715190291404,14.5282843544328,0,10,0.6603683233261108,10.412199020385742,1.395313739776611,0.2573286294937134,-2.688351631164551,1.739709496498108,0.0,0.0,0.0,0.0,0.0,0.0,12.271236419677734,0
233749,0.0698645859956741,18.535284988284047,0,10,0.6478537321090698,15.047052383422852,1.2318216562271118,0.6402337551116943,1.742112636566162,1.5067689418792725,1.0,0.0,0.0,0.0,0.0,0.0,18.075408935546875,2
205197,-0.0508853383362293,9.218879253062369,0,6,0.1385113149881363,11.566154479980469,0.7970565557479858,1.0933796167373655,1.683211088180542,0.2770226299762726,0.0,0.0,0.0,0.0,0.0,1.0,8.567161560058594,2
221184,-0.0415992513298988,9.978588998295663,9,6,0.6145628094673157,9.389123916625977,1.0627816915512085,-0.9866076111793518,2.853774309158325,1.2291256189346311,0.0,0.0,0.0,0.0,0.0,0.0,9.73049545288086,-2
196555,-0.1441490948200225,22.00493279901912,0,0,0.6239300966262817,16.654640197753906,1.3212493658065796,-0.1558876186609268,-2.4006590843200684,1.3784046173095703,1.0,0.0,0.0,0.0,0.0,0.0,23.015581130981445,0
240071,0.1996421813964843,21.82689911456509,0,14,0.5899295806884766,18.53299331665039,1.177731990814209,0.4173548817634582,2.435652017593384,1.2793471813201904,0.0,0.0,0.0,0.0,0.0,0.0,22.03450965881348,2
23538,-0.0630627423524856,8.331554531889651,15,10,0.2217404246330261,14.857339859008787,0.5607702732086182,1.1251991987228394,2.5288307666778564,0.4434808492660522,0.0,0.0,0.0,0.0,0.0,1.0,8.288589477539062,4
194060,-0.002482553012669,23.58545338121689,0,10,0.4372084438800812,20.2348690032959,1.165584683418274,-0.9077457189559937,-3.129966974258423,0.8744168877601624,1.0,0.0,0.0,0.0,0.0,0.0,22.173643112182617,-4
48300,0.1183546409010887,11.69550600449884,0,10,0.6525058746337891,7.887314796447754,1.4828248023986816,-0.113338865339756,-2.932745933532715,1.305011749267578,0.0,0.0,0.0,0.0,0.0,0.0,13.15150547027588,0
228841,0.0027206882368773,14.815404020199251,15,10,0.5935999155044556,11.78735637664795,1.2568894624710083,-0.0565033592283725,2.371107339859009,1.3599293231964111,0.0,0.0,0.0,0.0,0.0,0.0,13.385229110717772,0
187277,-0.0401447713375091,17.605296657822464,0,18,0.3402684032917022,27.76760673522949,0.6340228319168091,1.2723262310028076,-1.5086734294891355,0.6805368065834045,1.0,0.0,0.0,0.0,0.0,0.0,18.60169219970703,8
4305,0.1645303815603256,14.248152699906086,0,6,0.3955790102481842,13.407429695129396,1.0627057552337646,-0.796384871006012,-3.121762990951538,0.7911580204963684,0.0,0.0,0.0,0.0,0.0,0.0,12.886847496032717,-4
148517,-0.2372004836797714,13.39235224560548,15,10,0.6480125188827515,9.763358116149902,1.3716952800750732,0.2163559347391128,-2.600259304046631,1.3360551595687866,0.0,0.0,0.0,0.0,0.0,0.0,13.26154613494873,0
116108,-0.1570523083209991,9.897149962082151,15,10,0.4262742698192596,10.705121994018556,0.92452472448349,-0.9587907195091248,-3.030360698699951,0.8525485396385193,0.0,0.0,0.0,0.0,0.0,0.0,8.651148796081543,-2
219688,-0.2486966103315353,11.608485023562253,0,6,0.4142342507839203,8.336374282836914,1.3925100564956665,-0.2328664064407348,2.9700934886932373,0.8284685015678406,0.0,0.0,0.0,0.0,0.0,0.0,11.35878086090088,-2
229497,-0.0642866715788841,11.2408175624156,15,10,0.5318421721458435,14.702713966369627,0.7645403146743774,-1.1656875610351562,-2.546915292739868,1.063684344291687,0.0,0.0,0.0,0.0,0.0,0.0,11.027388572692873,-4
172016,-0.0076261768117547,10.610078228557995,0,10,0.3578787744045257,17.26515769958496,0.6145370006561279,1.1541876792907717,3.0710692405700684,0.7157575488090515,0.0,0.0,0.0,0.0,0.0,1.0,9.644304275512695,4
